,open,high,low,close,volume,money
2019-08-05,5.27,5.28,5.21,5.21,154995138.0,812704127.0
2019-08-06,5.16,5.17,5.13,5.14,183211768.0,943338864.0
2019-08-07,5.16,5.17,5.11,5.12,118043472.0,605815403.0
2019-08-08,5.14,5.18,5.12,5.16,137656894.0,709635128.0
2019-08-09,5.17,5.22,5.16,5.19,158843399.0,824562308.0
2019-08-12,5.19,5.26,5.18,5.24,119826979.0,625444071.0
2019-08-13,5.22,5.26,5.21,5.24,106145678.0,555891366.0
2019-08-14,5.27,5.28,5.26,5.26,113175172.0,596398429.0
2019-08-15,5.21,5.28,5.19,5.28,107744388.0,566358431.0
2019-08-16,5.28,5.28,5.23,5.23,121300028.0,637791324.0
2019-08-19,5.2,5.23,5.11,5.2,348212856.0,1797812975.0
2019-08-20,5.19,5.19,5.14,5.15,247173236.0,1273619748.0
2019-08-21,5.14,5.17,5.13,5.16,111335567.0,573831805.0
2019-08-22,5.17,5.17,5.11,5.12,172913547.0,887219738.0
2019-08-23,5.13,5.16,5.11,5.15,132942093.0,683684532.0
2019-08-26,5.09,5.13,5.09,5.11,146326070.0,747568384.0
2019-08-27,5.13,5.17,5.11,5.15,230355844.0,1185475198.0
2019-08-28,5.14,5.15,5.11,5.13,118444461.0,607677060.0
2019-08-29,5.12,5.15,5.11,5.15,135233912.0,694284311.0
2019-08-30,5.17,5.17,5.11,5.12,160862971.0,826775233.0
2019-09-02,5.13,5.15,5.11,5.12,199132616.0,1020599247.0
2019-09-03,5.11,5.13,5.1,5.13,129661087.0,663234360.0
2019-09-04,5.13,5.2,5.11,5.2,231310174.0,1193234818.0
2019-09-05,5.21,5.27,5.2,5.23,311366272.0,1630622336.0
2019-09-06,5.24,5.26,5.22,5.25,147167886.0,771476211.0
2019-09-09,5.27,5.28,5.22,5.24,208307934.0,1091900683.0
2019-09-10,5.24,5.25,5.21,5.23,170577708.0,891826027.0
2019-09-11,5.25,5.28,5.23,5.28,213242725.0,1121044832.0
2019-09-12,5.28,5.29,5.26,5.29,139679194.0,736481643.0
2019-09-16,5.29,5.3,5.28,5.29,148813026.0,786981778.0
2019-09-17,5.28,5.29,5.22,5.24,144407030.0,758429381.0
2019-09-18,5.25,5.26,5.22,5.23,98137651.0,513953055.0
2019-09-19,5.24,5.24,5.2,5.23,91032186.0,474638527.0
2019-09-20,5.24,5.26,5.21,5.26,149670538.0,784177784.0
2019-09-23,5.24,5.25,5.18,5.21,159936639.0,832298517.0
2019-09-24,5.21,5.25,5.2,5.23,106671386.0,557207488.0
2019-09-25,5.22,5.25,5.2,5.22,105114760.0,549254645.0
2019-09-26,5.24,5.28,5.23,5.28,222941251.0,1174808257.0
2019-09-27,5.28,5.3,5.21,5.27,200975930.0,1056834869.0
2019-09-30,5.26,5.32,5.25,5.26,157713921.0,833912971.0
2019-10-08,5.24,5.3,5.21,5.28,131847194.0,694816959.0
2019-10-09,5.26,5.32,5.26,5.3,129535452.0,686629146.0
2019-10-10,5.3,5.3,5.28,5.29,80040678.0,423452590.0
2019-10-11,5.28,5.37,5.28,5.36,172881927.0,922238774.0
2019-10-14,5.37,5.48,5.36,5.44,230955910.0,1254701740.0
2019-10-15,5.43,5.46,5.41,5.44,120301655.0,652994101.0
2019-10-16,5.47,5.5,5.39,5.44,148776175.0,810716159.0
2019-10-17,5.43,5.44,5.41,5.43,74342730.0,403474493.0
2019-10-18,5.44,5.47,5.38,5.39,133082329.0,721838808.0
2019-10-21,5.4,5.5,5.39,5.5,204218243.0,1116127966.0
2019-10-22,5.51,5.52,5.47,5.52,116536837.0,640665454.0
2019-10-23,5.5,5.6,5.49,5.58,172385955.0,957097644.0
2019-10-24,5.58,5.71,5.57,5.63,234649485.0,1325648418.0
2019-10-25,5.62,5.69,5.55,5.68,185857496.0,1046629180.0
2019-10-28,5.7,5.72,5.62,5.64,179599744.0,1014224887.0
2019-10-29,5.64,5.67,5.59,5.62,126043683.0,709827271.0
2019-10-30,5.63,5.68,5.61,5.66,129784356.0,733775252.0
2019-10-31,5.67,5.67,5.58,5.62,101983264.0,572353999.0
2019-11-01,5.61,5.67,5.53,5.65,140118652.0,785011338.0
2019-11-04,5.65,5.67,5.61,5.61,118008466.0,664293605.0
2019-11-05,5.62,5.7,5.6,5.63,212719965.0,1202831879.0
2019-11-06,5.62,5.7,5.61,5.68,164781042.0,932669708.0
2019-11-07,5.68,5.69,5.64,5.66,116001912.0,657380180.0
2019-11-08,5.68,5.69,5.57,5.58,179300057.0,1006735310.0
2019-11-11,5.55,5.56,5.47,5.48,142704313.0,785921491.0
2019-11-12,5.48,5.53,5.47,5.51,92072346.0,506219092.0
2019-11-13,5.5,5.53,5.46,5.49,112173551.0,616839590.0
2019-11-14,5.48,5.51,5.46,5.47,82083650.0,449636131.0
2019-11-15,5.47,5.52,5.47,5.5,97864552.0,537829174.0
2019-11-18,5.49,5.53,5.47,5.53,88254499.0,486225054.0
2019-11-19,5.52,5.56,5.51,5.56,106342335.0,589556586.0
2019-11-20,5.54,5.56,5.5,5.51,74461634.0,411396344.0
2019-11-21,5.48,5.49,5.43,5.45,149502234.0,814571213.0
2019-11-22,5.45,5.47,5.43,5.43,117318837.0,639050192.0
2019-11-25,5.44,5.56,5.43,5.54,201615320.0,1112388234.0
2019-11-26,5.56,5.6,5.54,5.56,161686600.0,900597531.0
2019-11-27,5.57,5.6,5.54,5.59,90882740.0,506920677.0
2019-11-28,5.58,5.59,5.53,5.55,79431428.0,441313058.0
2019-11-29,5.53,5.59,5.5,5.5,108597076.0,601912619.0
2019-12-02,5.51,5.54,5.51,5.52,89432911.0,493980584.0
2019-12-03,5.51,5.53,5.47,5.5,78692653.0,433027810.0
2019-12-04,5.5,5.5,5.46,5.47,97787720.0,535386415.0
2019-12-05,5.49,5.51,5.47,5.48,83138760.0,456172044.0
2019-12-06,5.48,5.5,5.44,5.47,115314902.0,629666588.0
2019-12-09,5.46,5.47,5.42,5.46,116255648.0,632087933.0
2019-12-10,5.45,5.45,5.41,5.42,102859795.0,557745079.0
2019-12-11,5.43,5.47,5.41,5.47,118762342.0,646313686.0
2019-12-12,5.47,5.47,5.44,5.46,95700014.0,522169061.0
2019-12-13,5.49,5.53,5.47,5.53,157219845.0,864842609.0
2019-12-16,5.52,5.52,5.47,5.49,148512813.0,815376177.0
2019-12-17,5.5,5.59,5.47,5.55,250919240.0,1386519848.0
2019-12-18,5.54,5.63,5.53,5.58,194057198.0,1083556133.0
2019-12-19,5.58,5.66,5.58,5.64,175534913.0,986230754.0
2019-12-20,5.63,5.66,5.6,5.65,126422748.0,710919147.0
2019-12-23,5.64,5.64,5.57,5.59,125346654.0,702161148.0
2019-12-24,5.57,5.59,5.55,5.57,71773261.0,400001440.0
2019-12-25,5.57,5.58,5.54,5.54,82219698.0,456919139.0
2019-12-26,5.56,5.58,5.53,5.57,94178570.0,523540970.0
2019-12-27,5.56,5.65,5.56,5.61,137109663.0,769054268.0
2019-12-30,5.59,5.6,5.52,5.6,221643158.0,1233513920.85
2019-12-31,5.58,5.62,5.55,5.59,147353472.0,821744257.7
2020-01-02,5.63,5.73,5.62,5.67,247191303.0,1404442753.49
2020-01-03,5.67,5.72,5.66,5.69,160144022.0,911951562.08
2020-01-06,5.66,5.75,5.66,5.67,238311866.0,1359917424.35
2020-01-07,5.68,5.74,5.68,5.71,122890378.0,701615827.19
2020-01-08,5.66,5.67,5.61,5.62,166820722.0,940552725.02
2020-01-09,5.66,5.66,5.59,5.62,144888910.0,813806686.1
2020-01-10,5.62,5.64,5.57,5.62,102935555.0,576580178.4
2020-01-13,5.61,5.64,5.58,5.64,114669918.0,642791833.53
2020-01-14,5.63,5.66,5.62,5.65,143896386.0,812389848.25
2020-01-15,5.64,5.65,5.58,5.59,135606536.0,759512875.22
2020-01-16,5.58,5.6,5.5,5.51,283049078.0,1572007903.12
2020-01-17,5.52,5.55,5.51,5.53,109365233.0,605076652.74
2020-01-20,5.52,5.57,5.51,5.55,108724433.0,602786615.33
2020-01-21,5.53,5.54,5.47,5.48,150686258.0,828268482.47
2020-01-22,5.47,5.5,5.43,5.5,135059476.0,738870048.63
2020-01-23,5.47,5.49,5.42,5.44,210460504.0,1146238549.96
2020-02-03,5.04,5.3,5.04,5.15,492426858.0,2524272183.11
2020-02-04,5.12,5.26,5.09,5.23,422299214.0,2178867251.97
2020-02-05,5.22,5.25,5.15,5.22,263924401.0,1374458723.14
2020-02-06,5.23,5.26,5.17,5.23,295636538.0,1538957670.75
2020-02-07,5.2,5.2,5.13,5.17,249684369.0,1288428158.14
2020-02-10,5.14,5.16,5.11,5.15,200150910.0,1027646560.89
2020-02-11,5.16,5.2,5.14,5.19,208841100.0,1081002724.05
2020-02-12,5.19,5.2,5.15,5.19,214539280.0,1109148700.73
2020-02-13,5.18,5.18,5.13,5.14,209964024.0,1082005690.93
2020-02-14,5.13,5.17,5.12,5.16,148953209.0,767126663.05
2020-02-17,5.15,5.22,5.14,5.22,225355411.0,1169117309.98
2020-02-18,5.2,5.21,5.17,5.19,194157920.0,1007061194.12
2020-02-19,5.18,5.23,5.18,5.21,214684417.0,1115986858.71
2020-02-20,5.21,5.25,5.17,5.24,298448457.0,1552477582.05
2020-02-21,5.22,5.25,5.2,5.22,235366592.0,1228187059.2
2020-02-24,5.21,5.22,5.16,5.17,203402499.0,1053685892.67
2020-02-25,5.13,5.15,5.12,5.14,242124240.0,1243466242.58
2020-02-26,5.11,5.17,5.09,5.14,271410133.0,1393315556.88
2020-02-27,5.13,5.15,5.12,5.13,234151759.0,1202215361.15
2020-02-28,5.1,5.11,5.02,5.04,444974048.0,2256218763.52
2020-03-02,5.04,5.09,5.03,5.09,252402292.0,1279829480.68
2020-03-03,5.1,5.13,5.09,5.11,268710833.0,1374004536.22
2020-03-04,5.1,5.12,5.09,5.12,141278256.0,721906814.9
2020-03-05,5.13,5.19,5.11,5.19,347762343.0,1794965701.7
2020-03-06,5.15,5.16,5.12,5.14,206159731.0,1059304456.2
2020-03-09,5.08,5.09,5.04,5.05,303071335.0,1532677429.31
2020-03-10,5.03,5.1,5.03,5.09,263889642.0,1336201305.96
2020-03-11,5.09,5.1,5.06,5.06,178233809.0,904475653.88
2020-03-12,5.04,5.06,5.01,5.03,259129628.0,1303003586.2
2020-03-13,4.9,5.01,4.88,4.96,315341063.0,1553653694.93
2020-03-16,4.96,5.03,4.89,4.91,320330351.0,1586443699.97
2020-03-17,4.9,4.97,4.87,4.91,271140919.0,1329255602.82
2020-03-18,4.92,4.94,4.86,4.86,213058314.0,1045181427.62
2020-03-19,4.86,4.87,4.69,4.74,304989261.0,1452206739.27
2020-03-20,4.77,4.86,4.75,4.83,223586513.0,1073508058.41
2020-03-23,4.75,4.78,4.73,4.74,147283375.0,699169082.53
2020-03-24,4.77,4.87,4.77,4.87,242332905.0,1166514215.21
2020-03-25,4.91,4.92,4.85,4.92,244276155.0,1195478388.0
2020-03-26,4.88,4.96,4.86,4.92,163720968.0,805142973.09
2020-03-27,4.95,4.99,4.92,4.95,181736830.0,901046977.4
2020-03-30,4.92,4.98,4.89,4.96,205569084.0,1016609262.95
2020-03-31,4.96,4.98,4.87,4.89,185278955.0,912323378.19
2020-04-01,4.89,4.93,4.88,4.9,107165724.0,525623743.36
2020-04-02,4.89,4.93,4.86,4.93,129288524.0,632366527.42
2020-04-03,4.9,4.92,4.87,4.89,115315511.0,564119678.28
2020-04-07,4.92,4.93,4.88,4.9,179175099.0,878022933.35
2020-04-08,4.89,4.89,4.87,4.89,108865786.0,531023692.05
2020-04-09,4.89,4.89,4.87,4.88,77416046.0,377790164.04
2020-04-10,4.88,4.89,4.85,4.86,102903063.0,500477714.99
2020-04-13,4.85,4.88,4.84,4.85,89964092.0,436405777.59
2020-04-14,4.86,4.88,4.85,4.87,92923727.0,451932583.05
2020-04-15,4.86,4.88,4.85,4.88,99532805.0,484407190.94
2020-04-16,4.86,4.88,4.85,4.87,73713774.0,358394225.34
2020-04-17,4.88,4.91,4.86,4.89,145448043.0,710819554.01
2020-04-20,4.89,4.89,4.87,4.87,109217617.0,532094032.02
2020-04-21,4.86,4.87,4.82,4.83,123732625.0,598287911.57
2020-04-22,4.82,4.85,4.8,4.84,92225745.0,445105983.43
2020-04-23,4.84,4.84,4.8,4.82,108726832.0,523778033.11
2020-04-24,4.81,4.82,4.79,4.8,72379757.0,347600181.63
2020-04-27,4.8,4.86,4.8,4.84,123411516.0,596976652.75
2020-04-28,4.84,4.87,4.79,4.86,158356039.0,766309871.52
2020-04-29,4.85,4.89,4.83,4.89,127388421.0,621183010.16
2020-04-30,4.89,4.92,4.89,4.91,109486101.0,537925253.69
2020-05-06,4.87,4.87,4.83,4.86,170505326.0,826750779.87
2020-05-07,4.85,4.86,4.84,4.85,83009133.0,402339513.83
2020-05-08,4.85,4.87,4.84,4.85,120810835.0,586300546.95
2020-05-11,4.86,4.89,4.85,4.89,118942390.0,579421726.0
2020-05-12,4.88,4.89,4.86,4.88,106927563.0,521289496.26
2020-05-13,4.87,4.88,4.86,4.88,58526488.0,284796153.09
2020-05-14,4.87,4.88,4.84,4.85,85380905.0,414442713.21
2020-05-15,4.85,4.87,4.83,4.84,100903265.0,488458006.09
2020-05-18,4.84,4.85,4.82,4.85,98495788.0,476194381.78
2020-05-19,4.87,4.88,4.85,4.87,143275683.0,696256254.36
2020-05-20,4.86,4.87,4.85,4.87,91285703.0,443325188.42
2020-05-21,4.87,4.88,4.85,4.85,85223726.0,414491658.5
2020-05-22,4.85,4.86,4.8,4.8,150847666.0,727859693.2
2020-05-25,4.81,4.85,4.79,4.84,111003849.0,535413168.59
2020-05-26,4.85,4.86,4.83,4.83,97342938.0,471204943.11
2020-05-27,4.83,4.88,4.83,4.87,125825383.0,611685989.86
2020-05-28,4.87,4.92,4.87,4.91,153321853.0,751332006.85
2020-05-29,4.89,4.89,4.85,4.87,132314139.0,644333222.2
2020-06-01,4.88,4.9,4.87,4.9,110479264.0,540140879.19
2020-06-02,4.89,4.93,4.88,4.93,160792278.0,788749045.63
2020-06-03,4.94,4.98,4.92,4.93,141557263.0,700101339.92
2020-06-04,4.94,4.95,4.91,4.92,80374587.0,396059493.11
2020-06-05,4.93,4.96,4.9,4.95,115590250.0,569906514.2
2020-06-08,4.96,5.0,4.94,4.98,179835595.0,894672989.27
2020-06-09,4.98,5.02,4.97,5.0,124860094.0,624176016.26
2020-06-10,5.01,5.02,4.99,5.01,136895797.0,685774218.81
2020-06-11,5.01,5.04,4.98,5.01,212477275.0,1065079808.44
2020-06-12,4.97,5.06,4.94,4.96,399511436.0,2002673521.24
2020-06-15,4.98,5.05,4.97,4.98,227336203.0,1137899836.76
2020-06-16,5.01,5.05,5.0,5.04,129448808.0,650847976.83
2020-06-17,5.02,5.04,4.99,5.0,92568849.0,463475829.59
2020-06-18,4.94,4.96,4.9,4.93,221957745.0,1095065086.01
2020-06-19,4.92,4.95,4.89,4.94,208953294.0,1029454850.77
2020-06-22,4.94,4.96,4.9,4.9,165163518.0,814365099.14
2020-06-23,4.9,4.9,4.87,4.89,189266794.0,924358314.16
2020-06-24,4.89,4.98,4.89,4.96,204290039.0,1008333086.37
2020-06-29,5.02,5.05,4.94,4.99,315732653.0,1574885416.26
2020-06-30,5.0,5.03,4.96,4.98,213559908.0,1064429271.78
2020-07-01,4.98,4.99,4.92,4.99,195342430.0,968080285.49
2020-07-02,4.98,5.07,4.96,5.06,333639508.0,1672846064.47
2020-07-03,5.06,5.18,5.06,5.16,349460778.0,1791281772.11
2020-07-06,5.2,5.61,5.19,5.6,746359638.0,4044172401.17
2020-07-07,5.67,5.85,5.56,5.56,622456480.0,3518396224.73
2020-07-08,5.52,5.59,5.38,5.47,613051056.0,3357353297.32
2020-07-09,5.43,5.45,5.35,5.38,569342048.0,3064469064.13
2020-07-10,5.36,5.37,5.2,5.22,626079327.0,3302585366.18
2020-07-13,5.2,5.25,5.16,5.21,608928410.0,3167529368.97
2020-07-14,5.19,5.2,5.13,5.14,463922050.0,2397441230.87
2020-07-15,5.16,5.18,5.07,5.08,461149414.0,2355023798.49
2020-07-16,5.08,5.13,5.05,5.06,492285809.0,2505984420.23
2020-07-17,5.06,5.08,5.03,5.06,297529798.0,1504161296.86
2020-07-20,5.07,5.14,5.05,5.13,386592363.0,1974500421.59
2020-07-21,5.13,5.14,5.09,5.1,226253759.0,1154453551.29
2020-07-22,5.1,5.14,5.07,5.09,292661107.0,1493366737.41
2020-07-23,5.07,5.08,5.02,5.03,375136563.0,1890158446.43
2020-07-24,5.03,5.03,4.96,4.98,363761006.0,1817042791.39
2020-07-27,4.98,5.0,4.95,4.97,217634490.0,1082016313.91
2020-07-28,4.99,5.0,4.96,4.98,174844591.0,870345478.12
2020-07-29,4.97,5.02,4.93,5.02,275856664.0,1375574099.23
2020-07-30,5.02,5.02,4.98,4.98,153782861.0,768439793.27
2020-07-31,4.98,5.01,4.95,4.96,254967287.0,1268345180.2
2020-08-03,4.98,5.0,4.96,4.98,244686781.0,1217707579.5
2020-08-04,4.99,5.07,4.97,5.05,401220469.0,2015491477.64
2020-08-05,5.02,5.03,4.99,5.0,205232006.0,1027991586.4
2020-08-06,5.01,5.03,4.98,5.02,209927052.0,1049299499.25
2020-08-07,5.01,5.01,4.97,4.98,192143281.0,957716707.86
2020-08-10,4.97,5.0,4.96,4.99,200986917.0,1001722874.75
2020-08-11,4.98,5.02,4.97,4.98,276724552.0,1383596404.48
2020-08-12,4.97,4.99,4.96,4.99,225612404.0,1121910726.69
2020-08-13,4.98,5.0,4.97,4.98,116382932.0,580121566.57
2020-08-14,4.98,5.02,4.97,5.02,208584453.0,1042149479.85
2020-08-17,5.02,5.11,5.02,5.09,548693326.0,2783708791.16
2020-08-18,5.09,5.09,5.04,5.05,237195504.0,1199875631.37
2020-08-19,5.06,5.07,5.03,5.03,163005140.0,821836841.43
2020-08-20,5.02,5.03,4.99,5.0,164245323.0,821731215.35
2020-08-21,5.01,5.02,4.99,5.01,130184483.0,651086296.03
2020-08-24,5.01,5.02,4.99,4.99,120078607.0,600551218.04
2020-08-25,5.0,5.01,4.98,5.0,154898745.0,773465195.49
2020-08-26,5.0,5.0,4.97,4.98,151462246.0,754742688.54
2020-08-27,4.98,4.98,4.96,4.97,141665658.0,703831744.59
2020-08-28,4.97,5.01,4.96,5.0,210367849.0,1048187711.33
2020-08-31,4.99,5.01,4.96,4.96,263148438.0,1312043185.87
2020-09-01,4.96,4.97,4.94,4.96,156648375.0,776360132.36
2020-09-02,4.96,4.96,4.92,4.92,272900852.0,1345657209.69
2020-09-03,4.92,4.94,4.89,4.91,183967179.0,903223967.51
2020-09-04,4.89,4.91,4.88,4.9,140939398.0,689451433.43
2020-09-07,4.89,4.92,4.88,4.9,152562738.0,748340492.62
2020-09-08,4.9,4.96,4.89,4.95,199548082.0,984987766.69
2020-09-09,4.93,4.95,4.92,4.94,161334069.0,796614938.41
2020-09-10,4.94,4.95,4.9,4.91,144437836.0,710761036.27
2020-09-11,4.9,4.95,4.9,4.93,149430213.0,735936770.84
2020-09-14,4.93,4.94,4.91,4.93,102757121.0,505351325.96
2020-09-15,4.92,4.93,4.91,4.92,82808103.0,407040417.39
2020-09-16,4.92,4.94,4.9,4.94,107615627.0,530226171.83
2020-09-17,4.94,4.95,4.92,4.94,120886368.0,596571628.2
2020-09-18,4.95,4.98,4.93,4.98,260734428.0,1293690927.14
2020-09-21,4.97,4.99,4.94,4.96,121766522.0,604081552.39
2020-09-22,4.95,4.96,4.92,4.93,109705020.0,542057883.71
2020-09-23,4.93,4.94,4.91,4.92,100583616.0,495260687.95
2020-09-24,4.91,4.92,4.88,4.9,126596512.0,619885383.56
2020-09-25,4.9,4.91,4.88,4.89,108001750.0,528791476.53
2020-09-28,4.9,4.94,4.88,4.94,163464701.0,803113058.99
2020-09-29,4.94,4.95,4.91,4.91,115613449.0,570003173.07
2020-09-30,4.92,4.95,4.91,4.92,151234271.0,745278041.84
2020-10-09,4.94,4.94,4.91,4.91,128998422.0,635218844.35
2020-10-12,4.92,4.97,4.91,4.96,252543847.0,1248536339.36
2020-10-13,4.95,4.96,4.91,4.92,167433669.0,825268306.27
2020-10-14,4.92,4.93,4.91,4.92,140848926.0,692484410.09
2020-10-15,4.92,4.95,4.9,4.93,201150932.0,992203997.11
2020-10-16,4.92,5.02,4.92,4.99,500955753.0,2496968033.87
2020-10-19,4.99,5.08,4.98,5.02,345816276.0,1741740680.05
2020-10-20,5.01,5.01,4.95,4.98,240689629.0,1197285747.71
2020-10-21,4.98,5.07,4.95,5.05,325876182.0,1637539375.17
2020-10-22,5.05,5.07,5.02,5.06,191063454.0,963485740.65
2020-10-23,5.05,5.08,5.03,5.06,235615563.0,1193368823.87
2020-10-26,5.06,5.07,5.01,5.02,179783563.0,905802520.89
2020-10-27,5.01,5.04,5.0,5.03,159795896.0,801971542.34
2020-10-28,5.02,5.03,4.98,5.0,182063873.0,910381917.12
2020-10-29,4.98,4.99,4.95,4.96,167446150.0,831255142.67
2020-10-30,4.96,4.98,4.91,4.92,210764327.0,1040631798.71
2020-11-02,4.92,4.95,4.91,4.94,157226709.0,775279271.87
2020-11-03,4.95,4.98,4.94,4.95,135357406.0,671170595.74
2020-11-04,4.97,4.98,4.93,4.95,146498496.0,726041150.61
2020-11-05,4.97,4.99,4.94,4.95,163734975.0,811620261.62
2020-11-06,4.95,4.98,4.93,4.96,165958743.0,822468060.34
2020-11-09,4.97,4.99,4.96,4.98,225602124.0,1122494987.07
2020-11-10,5.01,5.05,5.0,5.02,259168387.0,1300974712.99
2020-11-11,5.01,5.08,5.0,5.07,309611502.0,1564938518.39
2020-11-12,5.06,5.06,5.01,5.01,139875220.0,702982494.75
2020-11-13,5.01,5.01,4.95,4.96,192265408.0,955481766.1
2020-11-16,4.97,4.99,4.96,4.98,128241596.0,637821655.37
2020-11-17,4.98,5.0,4.97,5.0,122033280.0,608551313.86
2020-11-18,5.0,5.05,4.98,5.03,193561819.0,972693581.9
2020-11-19,5.02,5.05,5.02,5.04,154569394.0,778151976.82
2020-11-20,5.05,5.06,5.01,5.03,126572054.0,636625580.17
2020-11-23,5.01,5.08,5.01,5.07,282580046.0,1428218315.62
2020-11-24,5.07,5.09,5.05,5.05,189318043.0,959879196.85
2020-11-25,5.08,5.11,5.04,5.04,200292965.0,1017147724.14
2020-11-26,5.04,5.1,5.03,5.09,197392278.0,1002567141.7
